px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.23326	-12.9203	-2.69739	-0.607943	-1.16738	6.09711	-13.0021	6.1	-13	-2.73	0.910004	0.0242714
6.07867	-12.8649	-2.7282	-0.642686	-1.13484	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.42959
5.97331	-12.8119	-2.6936	-0.671198	-1.09806	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	0.0254055
5.8245	-12.7573	-2.72971	-0.692944	-1.06127	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.85471
5.70958	-12.6735	-2.71773	-0.738286	-1.04537	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.004365
5.56842	-12.5892	-2.74248	-0.772493	-1.01999	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.853952
5.45994	-12.4838	-2.73822	-0.823802	-1.01241	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.00222095
5.33221	-12.3918	-2.75331	-0.856128	-0.988196	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.573682
5.22956	-12.2777	-2.76616	-0.908232	-0.988443	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.00291505
5.08827	-12.1903	-2.78838	-0.921265	-0.946099	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.6011
5.00244	-12.0937	-2.73026	-0.952865	-0.917195	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	0.0398634
4.89542	-11.987	-2.73646	-0.983349	-0.897127	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.336661
4.80419	-11.8434	-2.79497	-1.04174	-0.913639	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	0.041709
4.704	-11.7242	-2.80239	-1.07139	-0.892759	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.342514
4.64391	-11.6039	-2.74049	-1.11405	-0.880772	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	0.0528025
4.56551	-11.4832	-2.7377	-1.1473	-0.866085	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.235432
4.48341	-11.3195	-2.82383	-1.19399	-0.867331	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	0.0760043
4.43775	-11.1694	-2.82361	-1.24817	-0.873793	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0310648
4.42599	-11.0473	-2.73412	-1.30976	-0.890732	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	0.0811789
4.38132	-10.9115	-2.72943	-1.34949	-0.881907	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.109705
4.38325	-10.7723	-2.67358	-1.42086	-0.910225	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	0.0437453
4.37933	-10.6284	-2.66692	-1.47988	-0.919818	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.160013
4.35625	-10.4926	-2.69037	-1.51246	-0.90174	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.0108275
4.37638	-10.3529	-2.68975	-1.57567	-0.919956	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.299722
4.39381	-10.2117	-2.68752	-1.63559	-0.936152	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.0057721
4.44419	-10.0673	-2.69353	-1.71099	-0.964139	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.776194
4.46811	-9.93021	-2.70051	-1.75931	-0.962086	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.000581097
4.53643	-9.78658	-2.71265	-1.8365	-0.989625	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.952069
4.6501	-9.64653	-2.69046	-1.96835	-1.09145	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	0.0881013
4.7182	-9.51547	-2.68835	-2.03307	-1.09641	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0660376
4.74704	-9.3786	-2.69398	-2.04631	-1.03344	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	0.029327
4.83065	-9.24905	-2.69749	-2.11124	-1.04067	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.113554
4.88385	-9.11416	-2.70238	-2.13595	-0.996103	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.016233
4.98309	-8.98666	-2.71396	-2.20026	-1.00359	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.250992
5.03837	-8.85123	-2.71671	-2.20967	-0.939746	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0.033552
5.15654	-8.72003	-2.74445	-2.27349	-0.947461	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.930325
5.27228	-8.61004	-2.75158	-2.34141	-0.968307	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.00325566
5.38999	-8.49463	-2.76754	-2.39691	-0.968471	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.260748
5.45142	-8.36958	-2.74703	-2.3815	-0.869829	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	0.0793164
5.55956	-8.26309	-2.74901	-2.42579	-0.866358	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0581415
5.70263	-8.18212	-2.76012	-2.50831	-0.916682	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	0.0212078
5.83143	-8.08509	-2.77267	-2.55662	-0.913303	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.175139
5.88319	-7.95625	-2.72195	-2.49907	-0.751929	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	0.22374
6.01248	-7.84906	-2.74484	-2.53498	-0.744366	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.585338
6.11384	-7.74442	-2.73125	-2.53607	-0.68288	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.0327678
6.24064	-7.64411	-2.74608	-2.56661	-0.675026	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.354377
6.3377	-7.53475	-2.72734	-2.5528	-0.597013	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.0518545
6.46131	-7.43715	-2.73705	-2.57724	-0.588568	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.317209
6.5858	-7.3502	-2.73679	-2.59823	-0.570588	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.00259878
6.72181	-7.24977	-2.75978	-2.61961	-0.559648	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.67362
6.82108	-7.14113	-2.73634	-2.59455	-0.474407	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.0622113
6.95536	-7.04491	-2.75433	-2.6123	-0.465519	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.409222
7.07931	-6.97339	-2.76165	-2.63658	-0.467758	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.000183903
7.21065	-6.87702	-2.79103	-2.64707	-0.454077	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.04474
7.27168	-6.74485	-2.74073	-2.56345	-0.290969	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	0.241939
7.38031	-6.64644	-2.7498	-2.56395	-0.277817	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.729247
7.56315	-6.62463	-2.78845	-2.67397	-0.42285	7.67988	-6.69347	7.5	-6.55	2.72747	0	0.190077
7.69201	-6.55784	-2.7797	-2.69538	-0.421685	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.121314
7.79647	-6.46358	-2.74028	-2.65983	-0.327013	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	0.0949427
7.91828	-6.38488	-2.73427	-2.66956	-0.319791	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.38273
8.06127	-6.32789	-2.74539	-2.70765	-0.354077	7.9171	-6.24084	8	-6.3	2.72648	0.908821	0.0146328
8.1911	-6.25923	-2.74169	-2.72185	-0.349427	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.149163
8.26961	-6.13861	-2.67436	-2.63907	-0.190227	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	0.257345
8.39319	-6.04596	-2.68176	-2.63592	-0.177306	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.504995
8.54616	-5.99998	-2.70772	-2.6912	-0.250288	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	0.0550149
8.67541	-5.92163	-2.71085	-2.69583	-0.241729	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.232283
8.77713	-5.82059	-2.67737	-2.65181	-0.154996	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	0.072227
8.89986	-5.73087	-2.68196	-2.64693	-0.142421	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.472866
9.03081	-5.65772	-2.68916	-2.65841	-0.152142	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.00559426
9.15883	-5.56179	-2.702	-2.65043	-0.136653	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.616498
9.2659	-5.45985	-2.67983	-2.61044	-0.0650489	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	0.0465217
9.38459	-5.35851	-2.68716	-2.5969	-0.049029	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.697689
9.51332	-5.27939	-2.69432	-2.60332	-0.057889	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.0029644
9.64108	-5.16833	-2.71559	-2.58685	-0.0393897	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.892257
9.70624	-5.03578	-2.67187	-2.49254	0.107065	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	0.197299
9.80364	-4.93187	-2.67763	-2.47233	0.120749	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.558683
9.90957	-4.82669	-2.67278	-2.4454	0.151437	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.00808877
10.0091	-4.71768	-2.67048	-2.42576	0.161824	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.453853
10.1134	-4.61275	-2.66836	-2.40488	0.179557	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.00256081
10.2099	-4.4986	-2.6688	-2.38355	0.190051	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.401595
10.348	-4.42658	-2.6878	-2.4277	0.106646	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	0.0616141
10.4578	-4.31207	-2.69902	-2.41245	0.115001	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.233879
10.5003	-4.15133	-2.65832	-2.29557	0.281498	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	0.246481
10.5896	-4.02185	-2.66744	-2.2682	0.292175	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.345789
10.6747	-3.8978	-2.66784	-2.23792	0.311918	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.00296583
10.7631	-3.75484	-2.68852	-2.20754	0.323317	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.572383
10.8703	-3.64917	-2.69697	-2.22131	0.274675	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	0.0202003
10.9554	-3.51735	-2.70528	-2.19883	0.281052	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.154925
11.0005	-3.36405	-2.69435	-2.12076	0.374588	11.0183	-3.30073	11	-3.3	0.908549	2.72563	0.0715533
11.0745	-3.21803	-2.70948	-2.09127	0.382038	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.293855
11.1246	-3.07066	-2.70773	-2.03726	0.43069	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.0185965
11.1818	-2.91845	-2.71943	-2.00278	0.439885	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.359589
11.2297	-2.77225	-2.72041	-1.96144	0.464151	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.00486278
11.2784	-2.61462	-2.73472	-1.92635	0.472011	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.348705
11.2358	-2.41996	-2.73633	-1.76388	0.682063	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	0.359299
11.247	-2.2649	-2.73543	-1.71683	0.690586	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.344064
11.3554	-2.16371	-2.70729	-1.80765	0.493002	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	0.313217
11.3823	-2.00965	-2.71438	-1.77519	0.497281	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.126403
11.3737	-1.84924	-2.71652	-1.70486	0.55958	11.224	-1.77367	11.35	-1.8	0	2.71996	0.0330844
11.3869	-1.68981	-2.72652	-1.66936	0.563011	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.139468
11.384	-1.53544	-2.72906	-1.62241	0.585223	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.00524529
11.3808	-1.37819	-2.7351	-1.58439	0.590058	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.153159
11.2687	-1.21507	-2.75984	-1.41474	0.804081	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	0.378894
11.2297	-1.07267	-2.76412	-1.3655	0.811681	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.357825
11.1623	-0.929535	-2.78005	-1.28429	0.870654	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.0335063
11.1115	-0.787772	-2.78986	-1.23551	0.874334	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.221667
11.0076	-0.638208	-2.81831	-1.12844	0.962732	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0.0719558
10.922	-0.509373	-2.80802	-1.06585	0.972506	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.427707
10.8309	-0.378222	-2.81579	-0.996532	0.996725	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.00549361
10.7294	-0.270086	-2.79632	-0.930797	1.00911	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.60952
10.5629	-0.164555	-2.87239	-0.783737	1.15588	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	0.233121
10.4396	-0.087183	-2.85522	-0.710418	1.17247	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.841428
10.3336	-0.00358034	-2.83771	-0.657845	1.16165	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.00371351
10.2041	0.0546697	-2.81867	-0.583321	1.17995	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.810343
10.1017	0.123191	-2.78056	-0.542256	1.15148	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	0.0197767
9.96982	0.163984	-2.76111	-0.467559	1.17093	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.750941
9.82699	0.2116	-2.78752	-0.386009	1.20453	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.0190801
9.68431	0.213976	-2.75758	-0.296823	1.23752	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.82008
9.5395	0.243184	-2.78039	-0.221232	1.25687	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.0103104
9.39074	0.239935	-2.76985	-0.13619	1.28053	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.758763
9.27262	0.232912	-2.6718	-0.0704563	1.27072	9.46113	0.134275	9.25	0.15	-1.81915	0	0.0896314
9.12599	0.221075	-2.66306	0.0107344	1.28357	9.13787	0.161547	9.15	0.15	-1.81913	0	0.208815
8.98361	0.225014	-2.70078	0.0714832	1.28076	9.02723	0.196492	9	0.2	-2.99927	0.99976	0.0163048
8.84676	0.219697	-2.70663	0.130088	1.27426	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.0861082
8.70317	0.214563	-2.7421	0.18215	1.26057	8.67607	0.247512	8.7	0.25	-2.99873	0	0.013625
8.56773	0.199679	-2.74641	0.234966	1.24935	8.54916	0.247046	8.55	0.25	-2.99871	0	0.146269
8.42473	0.166169	-2.74221	0.298919	1.24488	8.44086	0.253341	8.4	0.25	-2.72872	0	0.000234356
8.27685	0.150766	-2.74805	0.342089	1.21786	8.2302	0.258614	8.25	0.25	-2.72871	0	0.787758
8.13502	0.132547	-2.78157	0.373292	1.18169	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.0207115
8.00002	0.0898869	-2.78745	0.423328	1.17149	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.222844
7.85446	0.0723624	-2.8245	0.438421	1.11748	7.82213	0.149733	7.8	0.15	-3.00101	0	0.0378868
7.71617	0.04211	-2.82747	0.46879	1.09072	7.63383	0.15164	7.65	0.15	-3.00099	0	1.04173
7.57228	-0.0108736	-2.83266	0.510048	1.06933	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.00269131
7.42607	-0.0542387	-2.83006	0.540957	1.04081	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.1307
7.31182	-0.131804	-2.81499	0.601536	1.05608	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	0.0114934
7.19007	-0.179462	-2.80433	0.629009	1.03122	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.956455
7.0255	-0.213901	-2.83503	0.616367	0.940023	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	0.0819045
6.89417	-0.290003	-2.83055	0.655317	0.92745	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.285324
6.82911	-0.435241	-2.79313	0.779269	1.03759	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	0.140492
6.73333	-0.517241	-2.77934	0.820128	1.02772	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.32952
6.63141	-0.596202	-2.77469	0.844437	0.991506	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.0104574
6.54204	-0.68797	-2.76355	0.886149	0.984739	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.223
6.48855	-0.836154	-2.76036	0.993096	1.0688	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	0.0653636
6.42102	-0.955031	-2.75806	1.04903	1.07144	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0408419
6.37461	-1.09888	-2.76364	1.13643	1.1205	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.0202423
6.32537	-1.2287	-2.76288	1.19608	1.12403	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0605567
6.3255	-1.40357	-2.78262	1.32381	1.22633	6.5527	-1.43518	6.35	-1.4	0	-3.00132	0.0928856
6.30443	-1.54131	-2.77948	1.39004	1.23135	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.139272
6.28191	-1.68518	-2.77068	1.45299	1.22506	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.000583616
6.28046	-1.82502	-2.75209	1.52344	1.23069	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.510607
6.29959	-1.97722	-2.77084	1.61557	1.27616	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.0203198
6.31501	-2.11601	-2.77002	1.68227	1.27896	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0377466
6.30537	-2.23028	-2.7285	1.70268	1.21331	6.3068	-2.23646	6.35	-2.25	0	-2	0.0507836
6.33078	-2.36301	-2.72563	1.76531	1.21564	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0210123
6.33638	-2.4823	-2.69504	1.79461	1.16889	6.26272	-2.46894	6.35	-2.5	0	-3	0.0278873
6.36832	-2.61667	-2.70013	1.85187	1.16687	6.36265	-2.64414	6.35	-2.65	0	-3	0.0404131
6.41863	-2.75407	-2.72264	1.92405	1.18866	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.0087574
6.46643	-2.88945	-2.73363	1.98057	1.18397	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.193884
6.53663	-3.03216	-2.77868	2.0568	1.21117	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	0.0225574
6.59027	-3.18248	-2.81108	2.10226	1.19093	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.7471
6.63832	-3.30693	-2.75505	2.12903	1.13239	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	0.0680257
6.70224	-3.45359	-2.77334	2.17305	1.11146	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.806425
6.77499	-3.57592	-2.78182	2.22	1.10144	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	7.09526e-06
6.83527	-3.71387	-2.8036	2.24902	1.07211	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.36047
6.90003	-3.83456	-2.76441	2.27726	1.03201	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	0.0312351
6.965	-3.98911	-2.78908	2.29626	0.990542	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.21408
7.0235	-4.09766	-2.70278	2.31056	0.933827	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	0.112886
7.08557	-4.23899	-2.71292	2.32431	0.894618	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.7124
7.16388	-4.34944	-2.70683	2.35167	0.873913	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.00283833
7.20817	-4.49342	-2.71958	2.3437	0.820215	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.11457
7.31207	-4.61992	-2.78461	2.38078	0.821881	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	0.0389244
7.37419	-4.76391	-2.80088	2.37638	0.774076	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.38395
7.43832	-4.86151	-2.73179	2.38553	0.735635	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	0.0713602
7.49299	-5.00383	-2.74111	2.37339	0.684971	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.53242
7.57	-5.10903	-2.72016	2.38747	0.661821	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.0076791
7.61382	-5.26269	-2.72864	2.36018	0.59963	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.71421
7.69693	-5.37265	-2.73226	2.37505	0.584569	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.00128335
7.76119	-5.51049	-2.74078	2.36352	0.542551	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.65552
7.83852	-5.6165	-2.7187	2.37164	0.520764	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.00855277
7.88783	-5.77246	-2.72969	2.34041	0.46204	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.15938
7.97134	-5.88025	-2.73377	2.35236	0.451569	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.00350009
8.03531	-6.01865	-2.74125	2.33616	0.412005	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.41243
8.10155	-6.11844	-2.68691	2.33537	0.385107	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	0.0452199
8.15727	-6.25397	-2.68883	2.31497	0.345001	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.42858
8.26322	-6.3704	-2.74919	2.33579	0.354224	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	0.0504029
8.32671	-6.51495	-2.76047	2.31317	0.313436	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.54866
8.39329	-6.62282	-2.68251	2.30564	0.281285	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	0.0921363
8.45122	-6.77224	-2.68376	2.27901	0.239128	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.45882
8.54221	-6.88821	-2.70509	2.28646	0.235854	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.00666362
8.58548	-7.03618	-2.70868	2.25117	0.188955	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.83173
8.66443	-7.14546	-2.71757	2.25676	0.186926	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.00882165
8.72335	-7.27726	-2.72009	2.23831	0.15933	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.64113
8.81016	-7.39474	-2.74038	2.24387	0.158825	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.00457049
8.85721	-7.54375	-2.74841	2.21079	0.118205	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.39904
8.90653	-7.65335	-2.69245	2.19194	0.0863034	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	0.0483036
8.95097	-7.78783	-2.69125	2.16595	0.0563052	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.832925
9.066	-7.91457	-2.77817	2.19507	0.0945815	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	0.105769
9.11809	-8.06029	-2.78778	2.16842	0.063727	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.85064
9.16628	-8.17355	-2.7381	2.14865	0.0338055	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	0.0383596
9.21844	-8.30711	-2.74072	2.12926	0.0130419	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.367624
9.28809	-8.43845	-2.72706	2.11978	7.87661e-05	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.00580565
9.336	-8.59059	-2.73096	2.09221	-0.0269397	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.594504
9.39161	-8.71963	-2.71094	2.07785	-0.0423298	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.00811882
9.43082	-8.87893	-2.71903	2.04467	-0.072302	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.722218
9.51203	-9.00925	-2.76035	2.05588	-0.0499784	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	0.023735
9.53825	-9.16286	-2.7697	2.01894	-0.0832939	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.948371
9.56542	-9.29944	-2.71479	1.97976	-0.130133	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	0.0562417
9.6129	-9.44023	-2.71314	1.96453	-0.138039	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0817634
9.6614	-9.57874	-2.70586	1.95002	-0.146699	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.00109162
9.69267	-9.73071	-2.70916	1.92326	-0.164721	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.28781
9.75058	-9.87287	-2.72303	1.92157	-0.153564	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.00359601
9.78559	-10.0239	-2.72687	1.90018	-0.165936	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.134226
9.80086	-10.1615	-2.6876	1.86195	-0.205423	9.69256	-10.1336	9.75	-10.2	0	-2.73106	0.0286691
9.81752	-10.3179	-2.69376	1.83084	-0.224347	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.32161
9.88616	-10.4535	-2.73977	1.85521	-0.173467	9.82419	-10.5024	9.8	-10.5	1	-2.99999	0.0463521
9.89784	-10.6032	-2.75	1.8252	-0.193645	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.409079
9.92341	-10.7362	-2.74467	1.80861	-0.202124	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.00096022
9.92452	-10.8923	-2.75964	1.77341	-0.225799	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.619618
9.89577	-11.0241	-2.70161	1.70238	-0.310019	9.91881	-11.1448	9.85	-11.05	0	-1.9956	0.106623
9.90076	-11.16	-2.70095	1.67898	-0.317636	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.095929
